TEXT_TWEET,SENTIMENT
"Hola, tengo $2000 de entrega final de UNA SOLA materia. Antes de que me agarre un colapso y me largue a llorar les dejo donde trabajo haciendo Artesanías con Rock ♡ Tazas, collares y más 🤘🏻 Gracias por leer a un a estudiante estresada vuelva prontos https://t.co/50NfrTRRSC",0
El proyecto de Metalibrería cumple 4 años. 4 años abrazados a la filosofía y utopía. ¡Gracias por acompañarnos! #DiaMundialDeLaFilosofia,0
Gracias por acompañarlos en nuestros delirios filosóficos. Seas siempre muy bienvenido. https://t.co/zipt9wWVqm,0
"@Alexhushovd @plazayvaldes gracias por acompañarnos, amigo.",0
Gracias por acompañarnos ayer en la presentación de nuestro primer libro. ¡Fue emocionante! https://t.co/NQlxGAJf8R,0
@RViveroR @juanantonionegr gracias por acompañarnos y hacerlo posible 👏🏼👏🏼,0
Muchas gracias por acompañarnos. Esperemos que te conviertas en una fija :) https://t.co/cPqXDOzKI2,0
Gracias por acompañarnos. ¿Te guardamos sitio para el próximo #ClubDeLectura 😊?  https://t.co/0EfOtpMHKi,0
"No estoy bien, pero tampoco estoy mal, ni yo sé cómo putas me siento. 🤦🏻‍♂️",0
@AnaMinecan Con piropos como esos se nos enrojecen hasta las orejas. Muchas gracias por acompañarnos en esta fantástica experiencia!,0
"Maravillosa tarde con las mujeres de Simone Weil. Gracias por acompañarnos, @Instifem @IcariaEditorial http://t.co/pbJuK0gXNl",0
En pleno diálogo sobre el discurso del método de #Descartes. Gracias por acompañarnos y #FelizFinde http://t.co/L6ltaUpdxy,0
"Estoy bien, me río, la paso bien y de la nada un bajón que no se quita con nada🤦🏼‍♀️",0
no tengo mi refri llena ni tampoco estoy bien surtido... pero SOMOS UN ESTADO FALLIDO.. ocupamos cerrar todo y socarnos la faja... NO HAY OTRA OPCION...,0
Es bien padre saber que no soy el único en la familia que no le habla a cierto tío.,0
@GyraDesign @HemeTwiteando Solo fui yo cuando fui al banco. Sí estoy bien 🥰,0
@rickroquea Sí muchas gracias. Estoy bien pero fue todo por distraído.,0
Me tomé un té de naranja para dormir bien y resulta que era té negro 🤡,0
Vamos H... aún no está todo perdido... AUN FALTA PERDER CON EL SALVADOR...,0
"@Gatobarm Hola, no recordaba que te había enviado la invitación... Tuvimos unos inconvenientes y creo que lo cambiaremos de día!!! Gracias por estar pendiente ✨✨✨🤗",0
"@feraguilar19_ A veces todo pesa un poco más, pero todo estará bien. 
Gracias por estar ❤️",0
"@Feer_Aguilaar Te quiero vecinita, gracias por estar ❤️",0
@ivangg95 Ayñ. Gracias por leer. Lloré también haha,0
"Army  MX
Army en general
Estoy recorriendo mi #CdMx he estado en varios eventos...y el cariño que le tiene Army a Jimin es impresionanteeeee y yo solo estoy bien soft !!!!

#HappyBirthdayJimin
#HappyJiminDay
#NuestroPrincipeJimin
#지민이와_우린_서로의이유",0
¡Muchas gracias por acompañarnos hoy también! 💖 Se merecen todo el amor💕 Que tengan una muy buena semana🌱💖 #NeoCityLatinTour https://t.co/I6tqzHfJq8,0
"Pinche autocorrector, por poner ""estoy bien gracias"" puse ""estoy BUENA gracias."" 

¡Trágame tierra! 🙂",0
"Hoy me dijeron: ""mi mamá se disfrutaba las pláticas contigo, siempre se reían. Gracias por acompañarnos siempre""💜

Lección del día: Siempre que puedan hacerle más ligera y feliz la vida a las personas, ¡háganlo!",0
"@daridc97 @belenciaga97 Sí, siempre hay días así. Espero que pronto te sientas de maravilla :)",0
@BTS_twt Estoy bien... https://t.co/oxpayui9Zn,0
"We are so proud of you 7.
We believe in you 7.
We are here with you 7.
We love you forever, @BTS_twt!

BTS, you are our heroes 💜 Gracias por existir y felicidades, Bangtan! #2018MAMA #BTSatMAMA #WELOVEBTS",0
"Gracias por estar a mi lado, por escucharme y dejar que te haga bullying 🤭, sabes que todo lo hago con amor. Eres mi hermano querido Daesung 😊🎂🎊
#happyDaesungday https://t.co/kmMlZkv2dF",0
@fdelrinconCNN q bueno el programa pero tenia q ser d una hora jaja gracias por estar pendiente d Venezuela,0
"Gracias por existir y desear de hacer este mundo un lugar mejor con tu musica, eres mi ejemplo a seguir, Te amo demasiado que duele, NAMJOON YOU ARE THE BEST!! 

@BTS_twt #RMGalaxyDay https://t.co/QXtPoNGzIh",0
"@BTS_Colombia @YouTube @BTS_twt @bts_bighit Hablaria con todos y les diría Gracias :"") gracias por existir, por seguir sus sueños,por dar lo mejor de si mismos,por motivarnos con sus letras. Les diria Gracias y que los quiero😭😭❤

#YoutubeRedForColombia 
@YouTube 
@BTS_twt 
@bts_bighit 
@BTS_Colombia",0
Muchas gracias por acompañarnos anoche en nuestro segundo aniversario! Son lo mejor ❤ https://t.co/KaZiG6sbwC,0
@tatclouthier se ha convertido en la mujer que más admiro ... gracias por estar.,0
NO ESTOY BIEN NO PUEDO RESPIRAR #InWonder https://t.co/7ieEX3eWJe,0
REALMENTE NO ESTOY BIEN CON TODO ESTO LA PUTA MADRE SHAWN MENDES TE AMO FLACO TE AMO,0
solo soy así cuando estoy bien agusto y tengo confianza https://t.co/JE4ImnBssV,0
"@TheGrefgYT se va a operar de la vista, WEY YO TAMBIÉN QUIERO, LO NECESITO YA ESTOY BIEN HARTA DE USAR LENTES DESDE HACE DÍEZ AÑOS, MAYORÍA DE EDAD, VEN A MI",0
@curlsofmendes Estoy bien idiota,0
"VOY A LLORAR, LE DIERON LA PLACA DE LOS 10 MILLONES EN EL CAMPO, NO MAMEEEEEEEEEEEEEN, ESTOY BIEN FELIZ DE HABER VISTO COMO @TheGrefgYT IBA CRECIENDO https://t.co/FXXdJjsUkg",0
Gracias por existir @ShawnMendes @TheGrefgYT,0
@Camila_Cabello @ShawnMendes Gracias por existir,0
"ESTOY BIEN PENDEJA JAJAJAJAJAJAJAJAJAJAJ, VI EL VÍDEO QUE SHAWN SUBIÓ Y LES JURO QUE PENSÉ ""NO MAMEN ¿LE FILTRARON VÍDEOS?"" JAJAJAJAJAJAJAJAJAJAJAJ",0
"WEYEEEES, NO MAMEN, ESTOY BIEN EMOCIONADA FKDNFNDKDKENDJDKW",0
@DavidVquez1 No no bae☹️ I have said it in a literaly sense. Estoy bien y sonriente ⚡️ gracias ❤️,0
"🔙|190315| Jimin a #Seokjin: Gracias hyung 💜

#JIN: ¿Aún no has dormido?
JM: ei ㅋㅋ
JM: Desperté a las 11ㅋㅋ
JM: Dormí por 2 horas
J: heol
J: ¿Puedes vivir?
JM: Estoy bien
J: Después 
J: Cuando regreses, duerme un poco
JM: Sí hyung~^^

Seokjin best hyung ♥ @BTS_twt #석진 https://t.co/i8QdkPc8Kv https://t.co/Op4v7GjY7w",0
"@lise_a_n @catherineacua11 @biobio Ahí te equivocas, no había la vigilancia de parte de la policía en el mall chino que si existía en el Costanera. 
Negar un hecho no lo convierte en realidad, crees que la gente es tonta, que no se informa.
El miente, miente que algo queda, ya no les funciona.",0
Jajaja no soy el único que lo piensa @PachiMuller https://t.co/6iS4PHcBFA,0
@kevsho9 Te amo kevsho. Gracias por existir chabon!!,0
"@antoonella_18 Me alegro😊
Yo estoy bien",0
"vuelvo a la psicologa despues de 800 años, tengo millones de cosas para contarle pero seguro que cuando llego le digo ESTOY BIEN",0
@realmadrid Gracias por existir. Gracias.,0
"@RobeLTDP @NaoCasanova @zalillo71 Ni mucho menos. Gracias por leerlo pero había que reconocer el mérito 😉
En mi caso reconozco que el mérito es de los dos. Yo no sabía que se recogía en la película",0
Página publicada hoy en todos los periódicos del grupo @PrensaIberica .  A todos los quiosqueros y demás responsables de puntos de venta: Gracias por estar ahí https://t.co/Vjr0PchuTi,0
@Alternate747 No está todo perdido. Todavía hay esperanza 😂😂,0
Hoy me dijeron “prima saltada es prima quedada” y pus yo con mis sobrinos estoy bien gracias🤗,0
Si porque estoy bien loca.🙄 https://t.co/CGMOzH3uSL,0
Si estoy bien cagada amigos jajajajajaja☹️ https://t.co/EVrwlNPzIE,0
La verdad es que si estoy bien bonita y quien piense lo contrario pues me valeeeeee.,0
Si estoy bien dañada de mi choyita la vdd,0
Fav si soy tu crush pero te da pena admitirlo porque estoy bien pinche gorda.,0
"Estoy bien feliz y orgulloso que Mayte,Pako y Dieguix beban juntos ya son 3 personas y no 2 como acostumbran tomar",0
Me cae de madre que si estoy bien pendeja.,0
@oliviasaval @Polinalerio @PuertaLaura Veo que no soy el único que ha tenido profesores de Dibujo que pasaban del tema,0
Leí este weet y nomás pude pensar en el wey que pa mí es guapísimo JAJAJAJA no estoy bien https://t.co/8t1MrDCYfl,0
"@MSiabala Miente, miente, que algo queda. O ¿no?",0
"Yo: weeeey, es que estoy bien gorda. 
Yo también: https://t.co/fXIhfuNJiI",0
Estoy bien agotada... De la vida.,0
Por eso digo que estoy bien pendeja https://t.co/3y2as5MOL1,0
"@El_Cagason @EsDeMamador Bendito Dios estoy bien, tu saliste ileso o traes alguna molestia?",0
@BTS_twt Gracias por existir 💜,0
"Se me ocurrió la genial (mala) idea de hacer mi propio compendio de DnD5e y Degenesis.

Como algo positivo es que tendré toda la info a mano y aprenderé muchas cosas.

Como algo negativo es que no estoy bien de la cabeza :D https://t.co/SL4TL7Cf9U",0
@BTS_twt Gracias por existir ❤️,0
¡Gracias por acompañarme en el directo de hoy! Menudo vicio al DA: Origins.,0
"Gracias por existir, gracias por llegar a mi vida 💜

#MTVEMABiggestFansBTS @BTS_twt https://t.co/btRfA1DMCI",0
"Las sensaciones que he tenido hoy #TheOuterWorlds no lo he tenido con ningún otro juego de lo que llevamos de año.

Gracias por acompañarme en estas casi 9 horas jugando en la máxima dificultad. Toca descansar y el domingo seguiremos las desventuras junto a Parvati.",0
"Ha sido un directazo con todas sus letras. Estoy redescubriendo el género de juegos de gestión y por fin me reconcilio con ellos. Gracias por acompañarme. 

Thank you for coming to see me and giving me tips on taking my factory to the top! @Mirage_Games",0
"6 horas entre pecho y espalda al GreedFall. Me ha gustado mucho y me ha dado buenas sensaciones. Sus personajes me resultan interesantes cosa que con Technomancer no me pasó.

Mañana más y mejoh! Gracias por acompañarme en esta nueva aventura.",0
"6 horitas ricas ricas de Divinity Original Sin 2. Que bueno es el maldito juego y que ganas de continuarlo.

Muchas gracias por acompañarme en esta nueva aventura.",0
"Madre mía menuda joyita el Dark Souls 3. Finiquitado el juego base y solo nos falta los DLCs.

Mañana más y espero que mejor. Gracias por acompañarme en el directo de hoy.",0
"¡Fin del directo! Madre mía que KOSa tan tocha de boss de Bloodborne. Mañana lo matamos y finiquitamos el juego.

Gracias por acompañarme y gracias por este pedazo de regalazo. https://t.co/NfZcxXXckA",0
"Gracias por acompañarme nuevamente en un directo más. 3 conferencias cojonudas y divertidas. Mañana solo queda Nintendo y el Inside Xbox.

Descansad que en unas horas, nos volvemos a ver.

¡Buenas noches!",0
"Como envidio a las fans que dicen que esta bien si no ganamos.... 
No, no está bien.
Yo no estoy bien xD 
Pero la vida sigue... Así es

#EXO",0
"Aveces 'Estoy bien' se disfraza, para ocultar muchos 'Me siento mal'.",0
"Ayer en la opc no encontrábamos una promo y después volteé a ver afuera y vi el cielo súper bonito y les digo -Ay ya vieron el cielo, se ve hermoso.
Se quedaron callados como de really?! Pero después salieron a verlo jajaja",0
Estoy bien pinches harta de que desde hace como 2 semanas que no me dejan de salir granos! YAAAAA lo odio! https://t.co/51ZZhJGUPT,0
"Estoy bien estupida diario me equivoco en el súper comprando! Jaja el otro día quería cilantro y compré perejil, el otro día quería mandarinas y por poco compraba naranjas (me di cuenta a tiempo jaja) y ahora quería yogurt natural y si compré eso pero sin lactosa! Maldita sea",0
@96Fabrizio Ayer si jaja hoy ya estoy mejor!,0
Como quisiera estar en estos momentos... ya estoy bien pinche cansada jaja https://t.co/DTNNksXwd4,0
"Estoy bien contentilla! Ayer compré mi primer material de pintura 🎨 antes me tenía que esperar a los sábados para ir a mis clases, ahora lo podré hacer desde mi casa a la hora que sea 😍 https://t.co/13c4epouJF",0
@irenemelg Estoy mejor en mi cama todo sea dicho,0
"Hoy empieza el FIB al cual no voy, no estoy bien",0
"❣️Gracias Por Existir Mujer❣️
#DiaInternacionalDeLaMujer https://t.co/MrmyMmO32W",0
@LaLunaYYo2 Podría decirse que ya estoy bien curado de espanto jajaja,0
"Reconozco que me entrego siempre sin medidas a puro corazón abierto, en cuerpo, en mente y en alma; por ende estoy bien tranquilo conmigo mismo como ser humano...porque cuando lo has dado todo, ya nada te pueden reprochar",0
Un placer escucharte @Nicole_european y ver la gran cantidad de personas y pacientes a las que ayudáis en @apepoc_es. Muchas gracias por estar en #OAFIradio https://t.co/mGmlvIkUrd,0
@rojarusa Me cure y pues que estoy bien ja,0
Estoy bien dijo Renzo y estaba en el piso tirado,0
"Desde Alerma queremos desearos unas felices fiestas y próspero año nuevo.
Gracias por estar en la lucha para hacernos oír! 
 @FundacionAZ
 @anapGBF @Nicole_european @ALERMA10 @SeparRespira @asbiepoc @AsmaticosY @enfemeninas 
@coalla10 
@RespiraSevilla 
@Nicole_european",0
@antofunes Yo a tu amiga que no le podés dar ni una sorpresa porque necesita elegir todo! Gracias por estar,0
"@MaritoAguirre2 Gracias por estar siempre, lo voy a decir mil veces. Te amo bonito🤩",0
"Madre hace 3 días que me pregunta por x persona, y si estoy bien... Marisa le aflojamos un poco por favor",0
"@soyazulcari Hola, Miguel Ángel. Será sólo durante el tiempo necesario para ayudar en lo que pueda en estos días. Todos los medios a nuestro alcance son bienvenidos y, por mi parte, hay vocación de servicio.

Gracias por estar ahí.",0
"Hoy, #DiaMundialCruzRoja, queremos reconocer el esfuerzo y la dedicación que, desde hace 150 años, han mostrado tantos profesionales y voluntarios. 

Gracias por estar siempre cerca de las personas.

#CruzRoja
#PorHumanidad 
#BanderaQueNosUne https://t.co/kivCIfzF5m",0
"No es defender a nadie pero me he tomado un momento en mirar detenidamente el famoso reloj de las acusaciones tendenciosas pendencieras de los sicarios de la red y de verdad después de muchas mentiras algo queda, son los mismo relojes? Es claro que no son iguales pura mentiras. https://t.co/L1N7sK32GV",0
"Hoy, nuestro último tuit va por ellos:

médicos, enfermeros, farmacéuticos, guardias de seguridad, funcionarios de prisiones, policías, guardias civiles, militares, gasolineros, camareros, cocineros, tenderos... 

Gracias por estar ahí 😘 👏👏👏

¡Buenas noches, #pituFOllowers! https://t.co/6EKtHo2xc0",0
"Esta mañana teníamos la duda de si llegaríamos a los 7000 seguidores, pero no sólo lo hemos conseguido, si no que lo hemos superado. Tirititi 😁
Muchas gracias por estar ahí, incluso a los que no nos siguen pero saben que estamos a su disposición. 
#BuenasNoches
#SomosTuPolicía https://t.co/f1bL5dwxWR",0
"A todos nos sobrevienen dificultades cuando buscamos un objetivo, pero siempre aparece quien te llena el depósito de ilusiones para seguir luchando

Gracias por estar ahí

👮👮🌙 Café y pa'lante

¡Buenas noches a todos! https://t.co/1aB7pHlyVi",0
"El trayecto se hace más ameno cuando se camina con la mejor compañía.

Gracias por estar con nosotros.

¡Seguimos! 👮👮🌃

¡Buenas noches a todos! https://t.co/rdxVhbEw4Z",0
"La IX Prueba de Fondo ""La Hispanidad"" no hubiese sido posible sin el apoyo de @AVPCSANTAFE. Muchas gracias por estar siempre dispuestos.",0
"@icarusWallss @gldnwalls98 no gracias, estoy bien con mi soledad",0
"Estoy bien.Sin síntomas, pero hay momentos en los que la incertidumbre se hace presente.Estos días de espera a q llegue el resultado de mi 2da prueba de salida son el último tirón de paciencia pero hay detalles que llegan y son ese shot que te recuerdan que #Yacasi gracs 💓🙏 https://t.co/114IooCCet",0
Hoy me convidaron mates dos compañeros y una compañera. Gracias por existir jajajaj,0
"@IlarisaR Te amoooo, gracias por estar siempre🥰🥰💖💖",0
"@LonelyLoveBxB Yo haria cosplays contigo

Pero no creo que quede bien que estoy bien enano",0
"Vero amaneció un poco mejor, con menos dolor y mas despierta. Ya se pudo sentar. Sigue en tratamiento y hospitalizada. Gracias por estar pendiente y por sus oraciones.",0
"Compañeros
La cual la de Lief una polilla con magia de hielo
Es BASTANTE OSCURA Y TRAGICA
No quiero spoiliarles de esto pero si quieren puedo hablar de su pasado en un hilo
Pero bueno gracias por leer mi desahogo :""3",0
"Yo simplemente vivo agradecida con las personas que siguen aquí conmigo, gracias por existir y por la paciencia.",0
ya llore fuerte durante minutos jaja ya estoy mejor *se da la cabeza contra la pared*,0
"Ya estoy mejor , seré Maru Botana por un día 😌",0
